Unit,P&L Line,Nominal Code,Nominal Name,Ledger,Type,Value,Ref,Date,Description,Header Ref,Project ID,Cost Centre,Supplier ID
BU019,External Project Costs,BL2762000�,Project Costs,PL,INV,386.98,27573,44671,Task sheet 2-44 MS comments SI 0.5d,12/2022,Proj001143,P-SERVICES,Sup001054
BU019,Interco Project Costs,BL2762203,InterCo Project Costs,PL,INV,2394.88,27568,44651,Secondment of Binnies employee to the project under intercompany agreement.,SIBW01603,Proj001144,P-SERVICES,RSK
BU019,Interco Project Costs,BL2762203,InterCo Project Costs,PL,INV,3198.13,30334,44713,Secondment of Binnies employee to the project under intercompany agreement.,SIBW02094,Proj001144,P-SERVICES,RSK
BU019,Interco Project Costs,BL2762203,InterCo Project Costs,PL,INV,2677.5,32151,44741,Consultancy support from Peter Henderson at an hourly rate of £42.5,SIBW02382,Proj001144,P-SERVICES,RSK
BU019,Interco Project Costs,BL2762203,InterCo Project Costs,PL,INV,28.63,34913,44753,Water sample analysis,100065,Proj001125,P-SERVICES,RSK
BU019,Interco Project Costs,BL2762203,InterCo Project Costs,PL,INV,2328.75,36273,44781,Consultancy support from Peter Henderson at an hourly rate of £42.5,SIBW02724,Proj001144,P-SERVICES,RSK
BU019,Interco Project Costs,BL2762203,InterCo Project Costs,PL,INV,1012.5,37449,44825,Consultancy support from Peter Henderson at an hourly rate of £42.5,SIBW03104,Proj001144,P-SERVICES,RSK
BU019,Interco Project Costs,BL2762203,InterCo Project Costs,PL,INV,183.28,39883,44865,Secondment of Binnies employee to the project under intercompany agreement.,SIBW03492,Proj001144,P-SERVICES,RSK
BU019,Interco Project Costs,BL2762203,InterCo Project Costs,PL,INV,356.58,39884,44865,Consultancy support from Peter Henderson at an hourly rate of £42.5,SIBW03492,Proj001144,P-SERVICES,RSK
BU019,Interco Project Costs,BL2762203,InterCo Project Costs,PL,INV,1192.63,39885,44865,Consultancy Support on project,SIBW03492,Proj001144,P-SERVICES,RSK
BU019,External Project Costs,BL2772000,Project Costs,PL,INV,44793,25644,44655,"Delivery of sample preparation, analysis and report on POPs in separated WEEE Plastics",30016371,Proj001145,P-SERVICES,Sup001055
BU019,External Project Costs,BL2772000,Project Costs,PL,INV,59.5,26114,44652,Rail J Turrel  01/03 Goring & Streatley - Lon Paddington,000000366217,Proj001146,P-T&E,Sup000984
BU019,External Project Costs,BL2772000,Project Costs,PL,INV,90,26116,44652,Rail L Wood 09/03 Charlbury - Lon Paddington,000000366217,Proj001146,P-T&E,Sup000984
BU019,External Project Costs,BL2772000,Project Costs,PL,INV,1500,26240,44650,Additional 1.5 days of laboratory magnetic separation testing,398628,Proj001147,P-SERVICES,Sup001056
BU019,External Project Costs,BL2772000,Project Costs,PL,INV,307,26392,44659,"510-3581 - Test sieves, 400×65 mm, with square hole",5065056069,Proj001148,P-MATERIAL,Sup001014
BU019,External Project Costs,BL2772000,Project Costs,PL,INV,195,26520,44664,Ammoniacal nitrogen and total Kjeldahl nitrogen,22.T1029,Proj001149,P-SERVICES,Sup001057
BU019,External Project Costs,BL2772000,Project Costs,PL,INV,26.55,26521,44664,"COURIER: Cust Ref: Incinerator bottom ash; Ship Date: 06/04/2022 Job: E7420778
Desc: Ash, residues, incineration Consignee: Site De Marillac ICARE Ref: 7986930210",S793157,Proj001150,P-SERVICES,Sup000988
BU019,External Project Costs,BL2772000,Project Costs,PL,INV,48,26528,44476,XRFOXI,4103220,Proj001151,P-SERVICES,Sup001058
BU019,External Project Costs,BL2772000,Project Costs,PL,INV,48,26529,44475,XRFOXI,4103125,Proj001151,P-SERVICES,Sup001058
BU019,External Project Costs,BL2772000,Project Costs,PL,INV,195,26591,44663,Ammoniacal Nitrogen & total Kjeldahl nitrogen,22.T1001,Proj001149,P-SERVICES,Sup001057
BU019,External Project Costs,BL2772000,Project Costs,PL,INV,195,26592,44663,Ammoniacal Nitrogen & total Kjeldahl nitrogen,22.T1000,Proj001149,P-SERVICES,Sup001057
BU019,External Project Costs,BL2772000,Project Costs,PL,INV,195,26593,44663,Ammoniacal Nitrogen & total Kjeldahl nitrogen,22.T1002,Proj001149,P-SERVICES,Sup001057
BU019,External Project Costs,BL2772000,Project Costs,PL,INV,195,26594,44663,Ammoniacal Nitrogen & total Kjeldahl nitrogen,22.T1003,Proj001149,P-SERVICES,Sup001057
BU019,External Project Costs,BL2772000,Project Costs,PL,INV,61,26950,44484,Free lime testing  and LOD@110,4103327,Proj001152,P-SERVICES,Sup001058
BU019,External Project Costs,BL2772000,Project Costs,PL,INV,61,26951,44484,Free lime testing  and LOD@110,4103323,Proj001152,P-SERVICES,Sup001058
BU019,External Project Costs,BL2772000,Project Costs,PL,INV,122,26952,44618,Free lime testing  and LOD@110,4200574,Proj001152,P-SERVICES,Sup001058
BU019,External Project Costs,BL2772000,Project Costs,PL,INV,73.2,26953,44530,Lime testing x16,4103804,Proj001149,P-SERVICES,Sup001058
BU019,External Project Costs,BL2772000,Project Costs,PL,INV,73.2,26954,44616,Lime testing x16,4200561,Proj001149,P-SERVICES,Sup001058
BU019,External Project Costs,BL2772000,Project Costs,PL,INV,732,26955,44567,Lime testing x16,4200016,Proj001149,P-SERVICES,Sup001058
BU019,External Project Costs,BL2772000,Project Costs,PL,INV,61,26956,44530,Free lime testing,4103810,Proj001149,P-SERVICES,Sup001058
BU019,External Project Costs,BL2772000,Project Costs,PL,INV,439.2,26957,44531,Lime testing x16,4103828,Proj001149,P-SERVICES,Sup001058
BU019,External Project Costs,BL2772000,Project Costs,PL,INV,61,26958,44530,Free lime testing,4103813,Proj001149,P-SERVICES,Sup001058
BU019,External Project Costs,BL2772000,Project Costs,PL,INV,61,26959,44530,Free lime testing,4103814,Proj001149,P-SERVICES,Sup001058
BU019,External Project Costs,BL2772000,Project Costs,PL,INV,61,26960,44530," LOD@110  
 AA - FREE LIME",4103812,Proj001153,P-SERVICES,Sup001058
BU019,External Project Costs,BL2772000,Project Costs,PL,INV,25,26961,44462,4112075 LECO S W10708 DUB-LIME-E-TR,4103055,Proj001151,P-SERVICES,Sup001058
BU019,External Project Costs,BL2772000,Project Costs,PL,INV,50,26962,44462,4112075 XRD-QUANTITATIVE W10708 DUB-LIME-E-TR 1,4103055,Proj001151,P-SERVICES,Sup001058
BU019,External Project Costs,BL2772000,Project Costs,PL,INV,25,26963,44510,Sulphur by LECO,4103590,Proj001154,P-SERVICES,Sup001058
BU019,External Project Costs,BL2772000,Project Costs,PL,INV,50,26964,44510,Chloride by titration/Colorimetry,4103590,Proj001154,P-SERVICES,Sup001058
BU019,External Project Costs,BL2772000,Project Costs,PL,INV,25,26965,44510,Sulphur by LECO,4103589,Proj001154,P-SERVICES,Sup001058
BU019,External Project Costs,BL2772000,Project Costs,PL,INV,50,26966,44510,Chloride by titration/Colorimetry,4103589,Proj001154,P-SERVICES,Sup001058
BU019,External Project Costs,BL2772000,Project Costs,PL,INV,25,26967,44510,Sulphur by LECO,4103591,Proj001154,P-SERVICES,Sup001058
BU019,External Project Costs,BL2772000,Project Costs,PL,INV,50,26968,44510,Chloride by titration/Colorimetry,4103591,Proj001154,P-SERVICES,Sup001058
BU019,External Project Costs,BL2772000,Project Costs,PL,INV,25,26969,44515,Sulphur by LECO,4103654,Proj001154,P-SERVICES,Sup001058
BU019,External Project Costs,BL2772000,Project Costs,PL,INV,50,26970,44515,Chloride by titration/Colorimetry,4103654,Proj001154,P-SERVICES,Sup001058
BU019,External Project Costs,BL2772000,Project Costs,PL,INV,61,27002,44530,Free lime testing  and LOD@110,4103800,Proj001152,P-SERVICES,Sup001058
BU019,External Project Costs,BL2772000,Project Costs,PL,INV,61,27003,44530,Free lime testing  and LOD@110,4103801,Proj001152,P-SERVICES,Sup001058
BU019,External Project Costs,BL2772000,Project Costs,PL,INV,73.2,27004,44530,Free lime testing  and LOD@110,4103802,Proj001152,P-SERVICES,Sup001058
BU019,External Project Costs,BL2772000,Project Costs,PL,INV,73.2,27005,44530,Free lime testing,4103803,Proj001149,P-SERVICES,Sup001058
BU019,External Project Costs,BL2772000,Project Costs,PL,INV,73.2,27006,44530,Free lime testing,4103805,Proj001149,P-SERVICES,Sup001058
BU019,External Project Costs,BL2772000,Project Costs,PL,INV,61,27007,44530,Free lime testing  and LOD@110,4103816,Proj001152,P-SERVICES,Sup001058
BU019,External Project Costs,BL2772000,Project Costs,PL,INV,61,27008,44530,Free lime testing  and LOD@110,4103817,Proj001152,P-SERVICES,Sup001058
BU019,External Project Costs,BL2772000,Project Costs,PL,INV,50,27009,44510,XROXI - Silica - sand sample,4103588,Proj001155,P-SERVICES,Sup001058
BU019,External Project Costs,BL2772000,Project Costs,PL,INV,146.4,27040,44664,Free lime testing  and LOD@110,4201124,Proj001152,P-SERVICES,Sup001058
BU019,External Project Costs,BL2772000,Project Costs,PL,INV,73.2,27041,44650,Free lime testing  and LOD@110,4200966,Proj001152,P-SERVICES,Sup001058
BU019,External Project Costs,BL2772000,Project Costs,PL,INV,61,27042,44530,Free lime testing  and LOD@110,4103818,Proj001152,P-SERVICES,Sup001058
BU019,External Project Costs,BL2772000,Project Costs,PL,INV,219.6,27043,44611,Free lime testing  and LOD@110,4200467,Proj001152,P-SERVICES,Sup001058
BU019,External Project Costs,BL2772000,Project Costs,PL,INV,73.2,27044,44611,Free lime testing  and LOD@110,4200476,Proj001152,P-SERVICES,Sup001058
BU019,External Project Costs,BL2772000,Project Costs,PL,INV,73.2,27045,44615,Free lime testing  and LOD@110,4200546,Proj001152,P-SERVICES,Sup001058
BU019,External Project Costs,BL2772000,Project Costs,PL,INV,219.6,27046,44632,Free lime testing  and LOD@110,4200743,Proj001152,P-SERVICES,Sup001058
BU019,External Project Costs,BL2772000,Project Costs,PL,INV,219.6,27047,44646,Free lime testing  and LOD@110,4200906,Proj001152,P-SERVICES,Sup001058
BU019,External Project Costs,BL2772000,Project Costs,PL,INV,61,27053,44530,FREE LIME and LOD @110,4103821,Proj001155,P-SERVICES,Sup001058
BU019,External Project Costs,BL2772000,Project Costs,PL,INV,61,27054,44530,FREE LIME and LOD @110,4103819,Proj001155,P-SERVICES,Sup001058
BU019,External Project Costs,BL2772000,Project Costs,PL,INV,73.2,27066,44611,Free lime testing  and LOD@110,4200479,Proj001152,P-SERVICES,Sup001058
BU019,External Project Costs,BL2772000,Project Costs,PL,INV,73.2,27067,44611,Free lime testing  and LOD@110,4200478,Proj001152,P-SERVICES,Sup001058
BU019,External Project Costs,BL2772000,Project Costs,PL,INV,73.2,27068,44611,Free lime testing  and LOD@110,4200477,Proj001152,P-SERVICES,Sup001058
BU019,External Project Costs,BL2772000,Project Costs,PL,INV,73.2,27069,44611,Free lime testing  and LOD@110,4200475,Proj001152,P-SERVICES,Sup001058
BU019,External Project Costs,BL2772000,Project Costs,PL,INV,96,27070,44633,"Samples W12063, W12064 and W12031 - Sulphur by LECO & Chloride/Chlorine  water extractable",4200775,Proj001156,P-SERVICES,Sup001058
BU019,External Project Costs,BL2772000,Project Costs,PL,INV,192,27071,44633,"Samples W12063, W12064 and W12031 - Sulphur by LECO & Chloride/Chlorine  water extractable",4200774,Proj001156,P-SERVICES,Sup001058
BU019,External Project Costs,BL2772000,Project Costs,PL,INV,48,27072,44550,XRFOXI testing,4104079,Proj001151,P-SERVICES,Sup001058
BU019,External Project Costs,BL2772000,Project Costs,PL,INV,375,27074,44678,"Determination of biobased content using ASTM D6866 - Standard service in
5-7 business days",20220427001,Proj001157,P-SERVICES,Sup001059
BU019,External Project Costs,BL2772000,Project Costs,PL,INV,48,27075,44476,XRFOXI Testing 2x £48 2x £,4103217,Proj001151,P-SERVICES,Sup001058
BU019,External Project Costs,BL2772000,Project Costs,PL,INV,48,27077,44476,XRFOXI Testing 2x £48 2x £,4103218,Proj001151,P-SERVICES,Sup001058
BU019,External Project Costs,BL2772000,Project Costs,PL,INV,48,27078,44476,XRFOXI Testing 2x £48 2x £,4103219,Proj001151,P-SERVICES,Sup001058
BU019,External Project Costs,BL2772000,Project Costs,PL,INV,30,27079,44530,Sulphur by LECO,4103820,Proj001158,P-SERVICES,Sup001058
BU019,External Project Costs,BL2772000,Project Costs,PL,INV,66,27080,44530,Chloride by titration/colorimetry,4103820,Proj001158,P-SERVICES,Sup001058
BU019,External Project Costs,BL2772000,Project Costs,PL,INV,73.2,27090,44530,Free lime testing  and LOD@110,4103807,Proj001152,P-SERVICES,Sup001058
BU019,External Project Costs,BL2772000,Project Costs,PL,INV,73.2,27091,44530,Free lime testing  and LOD@110,4103808,Proj001152,P-SERVICES,Sup001058
BU019,External Project Costs,BL2772000,Project Costs,PL,INV,61,27092,44530,Free lime testing  and LOD@110,4103809,Proj001152,P-SERVICES,Sup001058
BU019,External Project Costs,BL2772000,Project Costs,PL,INV,61,27093,44550,Free lime testing  and LOD@110,4104076,Proj001152,P-SERVICES,Sup001058
BU019,External Project Costs,BL2772000,Project Costs,PL,INV,61,27094,44550,Free lime testing  and LOD@110,4104077,Proj001152,P-SERVICES,Sup001058
BU019,External Project Costs,BL2772000,Project Costs,PL,INV,80,27095,44550,Leco Soluble testing,4104082,Proj001159,P-SERVICES,Sup001058
BU019,External Project Costs,BL2772000,Project Costs,PL,INV,80,27096,44550,Leco Soluble testing,4104083,Proj001159,P-SERVICES,Sup001058
BU019,External Project Costs,BL2772000,Project Costs,PL,INV,80,27097,44550,Leco Soluble testing,4104084,Proj001159,P-SERVICES,Sup001058
BU019,External Project Costs,BL2772000,Project Costs,PL,INV,48,27100,44475,XRFOXI TESTING X2,4103214,Proj001151,P-SERVICES,Sup001058
BU019,External Project Costs,BL2772000,Project Costs,PL,INV,73.2,27101,44550,Lime testing 4x £73.20 & 5x £,4104078,Proj001152,P-SERVICES,Sup001058
BU019,External Project Costs,BL2772000,Project Costs,PL,INV,48,27118,44483,XRFOXI Testing 6@ £48.00 2@ £50.,4103314,Proj001151,P-SERVICES,Sup001058
BU019,External Project Costs,BL2772000,Project Costs,PL,INV,144,27119,44519,"XRF, LECO, SOLUBLE testing",4103697,Proj001156,P-SERVICES,Sup001058
BU019,External Project Costs,BL2772000,Project Costs,PL,INV,61,27120,44530,Lime testing X2,4103822,Proj001160,P-SERVICES,Sup001058
BU019,External Project Costs,BL2772000,Project Costs,PL,INV,40.5,27125,44670,Invoice 334720,334720,Proj001161,P-SERVICES,Sup001060
BU019,External Project Costs,BL2772000,Project Costs,PL,INV,40.5,27126,44670,Invoice 334719,334719,Proj001161,P-SERVICES,Sup001060
BU019,External Project Costs,BL2772000,Project Costs,PL,INV,61,27127,44632,Lime testing,4200737,Proj001162,P-SERVICES,Sup001058
BU019,External Project Costs,BL2772000,Project Costs,PL,INV,40.5,27128,44670,Invoice 334718,334718,Proj001161,P-SERVICES,Sup001060
BU019,External Project Costs,BL2772000,Project Costs,PL,INV,80,27129,44647,XRFOXI Testing 2x £48 2x £,4200916,Proj001151,P-SERVICES,Sup001058
BU019,External Project Costs,BL2772000,Project Costs,PL,INV,48,27130,44637,XRFOXI Testing 6@ £48.00 2@ £50.,4200820,Proj001151,P-SERVICES,Sup001058
BU019,External Project Costs,BL2772000,Project Costs,PL,INV,48,27131,44623,XRFOXI Testing 6@ £48.00 2@ £50.,4200661,Proj001151,P-SERVICES,Sup001058
BU019,External Project Costs,BL2772000,Project Costs,PL,INV,48,27132,44618,XRFOXI Testing 6@ £48.00 2@ £50.,4200570,Proj001151,P-SERVICES,Sup001058
BU019,External Project Costs,BL2772000,Project Costs,PL,INV,50,27133,44550,XRFOXI Testing 6@ £48.00 2@ £50.,4104080,Proj001151,P-SERVICES,Sup001058
BU019,External Project Costs,BL2772000,Project Costs,PL,INV,96,27134,44550,XRFOXI Testing 6@ £48.00 2@ £50.,4104081,Proj001151,P-SERVICES,Sup001058
BU019,External Project Costs,BL2772000,Project Costs,PL,INV,528.7,27135,44670,Invoice 334717,334717,Proj001163,P-SERVICES,Sup001060
BU019,External Project Costs,BL2772000,Project Costs,PL,INV,50,27136,44580,XRFOXI Testing 6@ £48.00 2@ £50.,4200077,Proj001151,P-SERVICES,Sup001058
BU019,External Project Costs,BL2772000,Project Costs,PL,INV,61,27137,44632,Lime testing X2,4200736,Proj001160,P-SERVICES,Sup001058
BU019,External Project Costs,BL2772000,Project Costs,PL,INV,122,27138,44552,Lime testing 4x £73.20 & 5x £,4104154,Proj001152,P-SERVICES,Sup001058
BU019,External Project Costs,BL2772000,Project Costs,PL,INV,73.2,27139,44611,Lime testing 4x £73.20 & 5x £,4200480,Proj001152,P-SERVICES,Sup001058
BU019,External Project Costs,BL2772000,Project Costs,PL,INV,61,27140,44664,MHL FREE LIME TESTING - 4201123,4201123,Proj001153,P-SERVICES,Sup001058
BU019,External Project Costs,BL2772000,Project Costs,PL,INV,81,27141,44670,Invoice 334716,334716,Proj001164,P-SERVICES,Sup001060
BU019,External Project Costs,BL2772000,Project Costs,PL,INV,219.92,27142,44670,Invoice 334716,334716,Proj001165,P-SERVICES,Sup001060
BU019,External Project Costs,BL2772000,Project Costs,PL,INV,820.05,27143,44670,Invoice 334715,334715,Proj001166,P-SERVICES,Sup001060
BU019,External Project Costs,BL2772000,Project Costs,PL,INV,529.83,27144,44670,Invoice 334715,334715,Proj001167,P-SERVICES,Sup001060
BU019,External Project Costs,BL2772000,Project Costs,PL,INV,290.22,27145,44670,Invoice 334715,334715,Proj001153,P-SERVICES,Sup001060
BU019,External Project Costs,BL2772000,Project Costs,PL,INV,309.72,27146,44670,Invoice 334715,334715,Proj001159,P-SERVICES,Sup001060
BU019,External Project Costs,BL2772000,Project Costs,PL,INV,3097.2,27147,44670,Invoice 334715,334715,Proj001168,P-SERVICES,Sup001060
BU019,External Project Costs,BL2772000,Project Costs,PL,INV,1286.13,27148,44670,Invoice 334715,334715,Proj001169,P-SERVICES,Sup001060
BU019,External Project Costs,BL2772000,Project Costs,PL,INV,2142,27149,44670,Invoice 334715,334715,Proj001147,P-SERVICES,Sup001060
BU019,External Project Costs,BL2772000,Project Costs,PL,INV,54,27150,44670,Invoice 334715,334715,Proj001158,P-SERVICES,Sup001060
BU019,External Project Costs,BL2772000,Project Costs,PL,INV,708.03,27151,44670,Invoice 334715,334715,Proj001161,P-SERVICES,Sup001060
BU019,External Project Costs,BL2772000,Project Costs,PL,INV,400.96,27152,44670,Invoice 334715,334715,Proj001160,P-SERVICES,Sup001060
BU019,External Project Costs,BL2772000,Project Costs,PL,INV,914.52,27153,44670,Invoice 334715,334715,Proj001170,P-SERVICES,Sup001060
BU019,External Project Costs,BL2772000,Project Costs,PL,INV,324.23,27154,44670,Invoice 334715,334715,Proj001171,P-SERVICES,Sup001060
BU019,External Project Costs,BL2772000,Project Costs,PL,INV,366.4,27155,44670,Invoice 334715,334715,Proj001151,P-SERVICES,Sup001060
BU019,External Project Costs,BL2772000,Project Costs,PL,INV,19.5,27156,44670,Invoice 334715,334715,Proj001172,P-SERVICES,Sup001060
